"","start","end","scientific_name","common_name","confidence","file"
"1047",18,21,"Bubo virginianus","Great Horned Owl",0.167763084173203,"20240802_091502.wav"
"1048",21,24,"Bubo virginianus","Great Horned Owl",0.194421052932739,"20240802_091502.wav"
"1049",24,27,"Bubo virginianus","Great Horned Owl",0.150503441691399,"20240802_091502.wav"
"1050",27,30,NA,NA,NA,"20240802_091502.wav"
"1051",30,33,"Salpinctes obsoletus","Rock Wren",0.114322870969772,"20240802_091502.wav"
"1052",33,36,"Salpinctes obsoletus","Rock Wren",0.227886602282524,"20240802_091502.wav"
"1053",36,39,"Bubo virginianus","Great Horned Owl",0.143885582685471,"20240802_091502.wav"
"1054",39,42,"Bubo virginianus","Great Horned Owl",0.148100957274437,"20240802_091502.wav"
"1055",42,45,"Bubo virginianus","Great Horned Owl",0.239517822861671,"20240802_091502.wav"
"1056",45,48,"Bubo virginianus","Great Horned Owl",0.166182443499565,"20240802_091502.wav"
"1057",48,51,"Bubo virginianus","Great Horned Owl",0.109576314687729,"20240802_091502.wav"
"1058",51,54,NA,NA,NA,"20240802_091502.wav"
"1059",54,57,NA,NA,NA,"20240802_091502.wav"
"1060",57,60,NA,NA,NA,"20240802_091502.wav"
"1061",0,3,NA,NA,NA,"20240802_092002.wav"
"1062",3,6,"Atlanticus testaceus","Protean Shieldback",0.171597123146057,"20240802_092002.wav"
"1063",3,6,"Neoconocephalus retusus","Round-tipped Conehead",0.147876068949699,"20240802_092002.wav"
"1064",3,6,"Conocephalus fasciatus","Slender Meadow Katydid",0.13200768828392,"20240802_092002.wav"
"1065",3,6,"Amblycorypha alexanderi","Clicker Round-winged Katydid",0.100658304989338,"20240802_092002.wav"
"1066",6,9,"Atlanticus testaceus","Protean Shieldback",0.252475172281265,"20240802_092002.wav"
"1067",6,9,"Neoconocephalus retusus","Round-tipped Conehead",0.171960160136223,"20240802_092002.wav"
"1068",9,12,"Neoconocephalus retusus","Round-tipped Conehead",0.117454372346401,"20240802_092002.wav"
"1069",12,15,"Atlanticus testaceus","Protean Shieldback",0.149058371782303,"20240802_092002.wav"
"1070",12,15,"Amblycorypha alexanderi","Clicker Round-winged Katydid",0.1237613260746,"20240802_092002.wav"
"1071",12,15,"Neoconocephalus retusus","Round-tipped Conehead",0.12287750095129,"20240802_092002.wav"
"1072",15,18,"Neoconocephalus retusus","Round-tipped Conehead",0.119606055319309,"20240802_092002.wav"
"1073",18,21,NA,NA,NA,"20240802_092002.wav"
"1074",21,24,"Neoconocephalus retusus","Round-tipped Conehead",0.134723275899887,"20240802_092002.wav"
"1075",24,27,"Atlanticus testaceus","Protean Shieldback",0.540461838245392,"20240802_092002.wav"
"1076",24,27,"Neoconocephalus retusus","Round-tipped Conehead",0.185825601220131,"20240802_092002.wav"
"1077",24,27,"Psiloscops flammeolus","Flammulated Owl",0.13227578997612,"20240802_092002.wav"
"1078",24,27,"Amblycorypha alexanderi","Clicker Round-winged Katydid",0.104460880160332,"20240802_092002.wav"
"1079",27,30,"Atlanticus testaceus","Protean Shieldback",0.212511271238327,"20240802_092002.wav"
"1080",27,30,"Conocephalus brevipennis","Short-winged Meadow Katydid",0.188866093754768,"20240802_092002.wav"
"1081",30,33,"Atlanticus testaceus","Protean Shieldback",0.603391349315643,"20240802_092002.wav"
"1082",30,33,"Neoconocephalus retusus","Round-tipped Conehead",0.215854674577713,"20240802_092002.wav"
"1083",30,33,"Amblycorypha alexanderi","Clicker Round-winged Katydid",0.129988610744476,"20240802_092002.wav"
"1084",33,36,"Neoconocephalus retusus","Round-tipped Conehead",0.170738592743874,"20240802_092002.wav"
"1085",33,36,"Amblycorypha alexanderi","Clicker Round-winged Katydid",0.150342285633087,"20240802_092002.wav"
"1086",33,36,"Atlanticus testaceus","Protean Shieldback",0.116228975355625,"20240802_092002.wav"
"1087",36,39,"Neoconocephalus retusus","Round-tipped Conehead",0.155662178993225,"20240802_092002.wav"
"1088",36,39,"Atlanticus testaceus","Protean Shieldback",0.134676620364189,"20240802_092002.wav"
"1089",36,39,"Orchelimum agile","Agile Meadow Katydid",0.113630339503288,"20240802_092002.wav"
"1090",36,39,"Amblycorypha alexanderi","Clicker Round-winged Katydid",0.10365778952837,"20240802_092002.wav"
"1091",39,42,"Neoconocephalus retusus","Round-tipped Conehead",0.253627806901932,"20240802_092002.wav"
"1092",39,42,"Amblycorypha alexanderi","Clicker Round-winged Katydid",0.131377086043358,"20240802_092002.wav"
"1093",42,45,"Neoconocephalus retusus","Round-tipped Conehead",0.113951452076435,"20240802_092002.wav"
"1094",42,45,"Amblycorypha alexanderi","Clicker Round-winged Katydid",0.100389420986176,"20240802_092002.wav"
"1095",45,48,"Atlanticus testaceus","Protean Shieldback",0.315031290054321,"20240802_092002.wav"
"1096",45,48,"Neoconocephalus retusus","Round-tipped Conehead",0.170777603983879,"20240802_092002.wav"
"1097",45,48,"Amblycorypha alexanderi","Clicker Round-winged Katydid",0.144756525754929,"20240802_092002.wav"
"1098",48,51,"Atlanticus testaceus","Protean Shieldback",0.476352214813232,"20240802_092002.wav"
"1099",48,51,"Neoconocephalus retusus","Round-tipped Conehead",0.322223305702209,"20240802_092002.wav"
"1100",51,54,"Atlanticus testaceus","Protean Shieldback",0.322944134473801,"20240802_092002.wav"
"1101",51,54,"Amblycorypha alexanderi","Clicker Round-winged Katydid",0.163943111896515,"20240802_092002.wav"
"1102",51,54,"Conocephalus brevipennis","Short-winged Meadow Katydid",0.10801137983799,"20240802_092002.wav"
"1103",54,57,NA,NA,NA,"20240802_092002.wav"
"1104",57,60,"Salpinctes obsoletus","Rock Wren",0.383752167224884,"20240802_092002.wav"
"1105",0,3,"Salpinctes obsoletus","Rock Wren",0.102055333554745,"20240802_092503.wav"
"1106",3,6,NA,NA,NA,"20240802_092503.wav"
"1107",6,9,"Ninox boobook","Southern Boobook",0.133070468902588,"20240802_092503.wav"
"1108",6,9,"Strix chacoensis","Chaco Owl",0.103060461580753,"20240802_092503.wav"
"1109",9,12,"Columba palumbus","Common Wood-Pigeon",0.903545796871185,"20240802_092503.wav"
"1110",9,12,"Strix chacoensis","Chaco Owl",0.154286563396454,"20240802_092503.wav"
"1111",12,15,"Columba palumbus","Common Wood-Pigeon",0.972392916679382,"20240802_092503.wav"
"1112",15,18,"Columba palumbus","Common Wood-Pigeon",0.967141568660736,"20240802_092503.wav"
"1113",18,21,"Strix varia","Barred Owl",0.479493916034698,"20240802_092503.wav"
"1114",18,21,"Psiloscops flammeolus","Flammulated Owl",0.301213026046753,"20240802_092503.wav"
"1115",18,21,"Bubo virginianus","Great Horned Owl",0.206141412258148,"20240802_092503.wav"
"1116",21,24,"Regulus satrapa","Golden-crowned Kinglet",0.139172747731209,"20240802_092503.wav"
"1117",24,27,"Leiothlypis celata","Orange-crowned Warbler",0.101575620472431,"20240802_092503.wav"
"1118",27,30,"Psiloscops flammeolus","Flammulated Owl",0.862008333206177,"20240802_092503.wav"
"1119",27,30,"Bubo virginianus","Great Horned Owl",0.384495437145233,"20240802_092503.wav"
"1120",30,33,"Psiloscops flammeolus","Flammulated Owl",0.959236443042755,"20240802_092503.wav"
"1121",30,33,"Bubo virginianus","Great Horned Owl",0.556749403476715,"20240802_092503.wav"
"1122",33,36,"Bubo virginianus","Great Horned Owl",0.319168031215668,"20240802_092503.wav"
"1123",33,36,"Psiloscops flammeolus","Flammulated Owl",0.196454003453255,"20240802_092503.wav"
"1124",33,36,"Conocephalus brevipennis","Short-winged Meadow Katydid",0.103878542780876,"20240802_092503.wav"
"1125",36,39,"Setophaga occidentalis","Hermit Warbler",0.324297368526459,"20240802_092503.wav"
"1126",36,39,"Regulus satrapa","Golden-crowned Kinglet",0.131835326552391,"20240802_092503.wav"
"1127",39,42,"Psiloscops flammeolus","Flammulated Owl",0.217493817210197,"20240802_092503.wav"
"1128",39,42,"Troglodytes troglodytes","Eurasian Wren",0.181476444005966,"20240802_092503.wav"
"1129",42,45,"Bubo virginianus","Great Horned Owl",0.13804329931736,"20240802_092503.wav"
"1130",45,48,"Bubo virginianus","Great Horned Owl",0.292048841714859,"20240802_092503.wav"
"1131",45,48,"Psiloscops flammeolus","Flammulated Owl",0.135310292243958,"20240802_092503.wav"
"1132",48,51,NA,NA,NA,"20240802_092503.wav"
"1133",51,54,"Salpinctes obsoletus","Rock Wren",0.122138813138008,"20240802_092503.wav"
"1134",54,57,"Bubo virginianus","Great Horned Owl",0.269826769828796,"20240802_092503.wav"
"1135",57,60,"Psiloscops flammeolus","Flammulated Owl",0.885958611965179,"20240802_092503.wav"
"1136",57,60,"Columba oenas","Stock Dove",0.133490949869156,"20240802_092503.wav"
"1137",0,3,"Bubo virginianus","Great Horned Owl",0.107808195054531,"20240802_093002.wav"
"1138",3,6,NA,NA,NA,"20240802_093002.wav"
"1139",6,9,"Salpinctes obsoletus","Rock Wren",0.186782762408257,"20240802_093002.wav"
"1140",9,12,"Bubo virginianus","Great Horned Owl",0.165072739124298,"20240802_093002.wav"
"1141",9,12,"Salpinctes obsoletus","Rock Wren",0.139996841549873,"20240802_093002.wav"
"1142",12,15,"Salpinctes obsoletus","Rock Wren",0.230339273810387,"20240802_093002.wav"
"1143",15,18,"Salpinctes obsoletus","Rock Wren",0.270132571458817,"20240802_093002.wav"
"1144",18,21,"Salpinctes obsoletus","Rock Wren",0.197932630777359,"20240802_093002.wav"
"1145",21,24,"Salpinctes obsoletus","Rock Wren",0.183981075882912,"20240802_093002.wav"
"1146",24,27,"Salpinctes obsoletus","Rock Wren",0.132134899497032,"20240802_093002.wav"
"1147",27,30,NA,NA,NA,"20240802_093002.wav"
"1148",30,33,"Strix rufipes","Rufous-legged Owl",0.209080308675766,"20240802_093002.wav"
"1149",30,33,"Campephilus magellanicus","Magellanic Woodpecker",0.203692555427551,"20240802_093002.wav"
"1150",30,33,"Bonasa umbellus","Ruffed Grouse",0.15458370745182,"20240802_093002.wav"
"1151",33,36,NA,NA,NA,"20240802_093002.wav"
"1152",36,39,"Salpinctes obsoletus","Rock Wren",0.117056041955948,"20240802_093002.wav"
"1153",36,39,"Bubo virginianus","Great Horned Owl",0.113553360104561,"20240802_093002.wav"
"1154",39,42,NA,NA,NA,"20240802_093002.wav"
"1155",42,45,NA,NA,NA,"20240802_093002.wav"
"1156",45,48,NA,NA,NA,"20240802_093002.wav"
"1157",48,51,NA,NA,NA,"20240802_093002.wav"
"1158",51,54,NA,NA,NA,"20240802_093002.wav"
"1159",54,57,NA,NA,NA,"20240802_093002.wav"
"1160",57,60,NA,NA,NA,"20240802_093002.wav"
