"","start","end","scientific_name","common_name","confidence","file"
"331",42,45,NA,NA,NA,"20240802_064503.wav"
"332",45,48,NA,NA,NA,"20240802_064503.wav"
"333",48,51,NA,NA,NA,"20240802_064503.wav"
"334",51,54,NA,NA,NA,"20240802_064503.wav"
"335",54,57,"Columba palumbus","Common Wood-Pigeon",0.264721870422363,"20240802_064503.wav"
"336",57,60,"Columba palumbus","Common Wood-Pigeon",0.288200318813324,"20240802_064503.wav"
"337",0,3,"Falco subbuteo","Eurasian Hobby",0.349206686019897,"20240802_065002.wav"
"338",0,3,"Accipiter fasciatus","Brown Goshawk",0.244884878396988,"20240802_065002.wav"
"339",3,6,NA,NA,NA,"20240802_065002.wav"
"340",6,9,"Falco subbuteo","Eurasian Hobby",0.942220687866211,"20240802_065002.wav"
"341",6,9,"Falco tinnunculus","Eurasian Kestrel",0.224791303277016,"20240802_065002.wav"
"342",6,9,"Accipiter fasciatus","Brown Goshawk",0.1244151070714,"20240802_065002.wav"
"343",9,12,"Falco femoralis","Aplomado Falcon",0.37896853685379,"20240802_065002.wav"
"344",12,15,"Falco subbuteo","Eurasian Hobby",0.895730912685394,"20240802_065002.wav"
"345",12,15,"Falco tinnunculus","Eurasian Kestrel",0.147147789597511,"20240802_065002.wav"
"346",12,15,"Jynx torquilla","Eurasian Wryneck",0.140291258692741,"20240802_065002.wav"
"347",15,18,"Falco subbuteo","Eurasian Hobby",0.804644286632538,"20240802_065002.wav"
"348",15,18,"Falco tinnunculus","Eurasian Kestrel",0.169313296675682,"20240802_065002.wav"
"349",18,21,"Falco subbuteo","Eurasian Hobby",0.594888389110565,"20240802_065002.wav"
"350",21,24,"Gallinago media","Great Snipe",0.126088917255402,"20240802_065002.wav"
"351",21,24,"Charadrius dubius","Little Ringed Plover",0.101299874484539,"20240802_065002.wav"
"352",24,27,"Turdus iliacus","Redwing",0.619696795940399,"20240802_065002.wav"
"353",27,30,"Aegithalos caudatus","Long-tailed Tit",0.598520398139954,"20240802_065002.wav"
"354",30,33,NA,NA,NA,"20240802_065002.wav"
"355",33,36,"Bubo bubo","Eurasian Eagle-Owl",0.112890623509884,"20240802_065002.wav"
"356",36,39,NA,NA,NA,"20240802_065002.wav"
"357",39,42,NA,NA,NA,"20240802_065002.wav"
"358",42,45,NA,NA,NA,"20240802_065002.wav"
"359",45,48,NA,NA,NA,"20240802_065002.wav"
"360",48,51,NA,NA,NA,"20240802_065002.wav"
"361",51,54,NA,NA,NA,"20240802_065002.wav"
"362",54,57,NA,NA,NA,"20240802_065002.wav"
"363",57,60,"Turdus iliacus","Redwing",0.474003881216049,"20240802_065002.wav"
"364",57,60,"Aegithalos caudatus","Long-tailed Tit",0.108593285083771,"20240802_065002.wav"
"365",0,3,NA,NA,NA,"20240802_065502.wav"
"366",3,6,NA,NA,NA,"20240802_065502.wav"
"367",6,9,NA,NA,NA,"20240802_065502.wav"
"368",9,12,NA,NA,NA,"20240802_065502.wav"
"369",12,15,"Human vocal","Human vocal",0.107484377920628,"20240802_065502.wav"
"370",15,18,NA,NA,NA,"20240802_065502.wav"
"371",18,21,NA,NA,NA,"20240802_065502.wav"
"372",21,24,"Human vocal","Human vocal",0.122177354991436,"20240802_065502.wav"
"373",24,27,"Human vocal","Human vocal",0.185600116848946,"20240802_065502.wav"
"374",24,27,"Engine","Engine",0.115603044629097,"20240802_065502.wav"
"375",24,27,"Sitta canadensis","Red-breasted Nuthatch",0.111920855939388,"20240802_065502.wav"
"376",27,30,NA,NA,NA,"20240802_065502.wav"
"377",30,33,"Turdus iliacus","Redwing",0.137434363365173,"20240802_065502.wav"
"378",30,33,"Aegithalos caudatus","Long-tailed Tit",0.118219420313835,"20240802_065502.wav"
"379",33,36,"Turdus iliacus","Redwing",0.39098784327507,"20240802_065502.wav"
"380",36,39,"Pluvialis apricaria","European Golden-Plover",0.112822316586971,"20240802_065502.wav"
"381",39,42,NA,NA,NA,"20240802_065502.wav"
"382",42,45,NA,NA,NA,"20240802_065502.wav"
"383",45,48,NA,NA,NA,"20240802_065502.wav"
"384",48,51,NA,NA,NA,"20240802_065502.wav"
"385",51,54,"Anthus rubescens","American Pipit",0.158982425928116,"20240802_065502.wav"
"386",54,57,NA,NA,NA,"20240802_065502.wav"
"387",57,60,"Parus major","Great Tit",0.134466558694839,"20240802_065502.wav"
"388",0,3,"Phylloscopus collybita","Common Chiffchaff",0.648556768894196,"20240802_070002.wav"
"389",3,6,NA,NA,NA,"20240802_070002.wav"
"390",6,9,"Oreothlypis superciliosa","Crescent-chested Warbler",0.576618134975433,"20240802_070002.wav"
"391",6,9,"Turdus iliacus","Redwing",0.164570346474648,"20240802_070002.wav"
"392",9,12,"Oreothlypis superciliosa","Crescent-chested Warbler",0.327798902988434,"20240802_070002.wav"
"393",9,12,"Troglodytes troglodytes","Eurasian Wren",0.13260181248188,"20240802_070002.wav"
"394",12,15,"Troglodytes troglodytes","Eurasian Wren",0.103449873626232,"20240802_070002.wav"
"395",15,18,NA,NA,NA,"20240802_070002.wav"
"396",18,21,"Troglodytes troglodytes","Eurasian Wren",0.428520262241364,"20240802_070002.wav"
"397",18,21,"Turdus iliacus","Redwing",0.123081155121326,"20240802_070002.wav"
"398",21,24,NA,NA,NA,"20240802_070002.wav"
"399",24,27,"Muscicapa striata","Spotted Flycatcher",0.542845189571381,"20240802_070002.wav"
"400",27,30,"Troglodytes pacificus","Pacific Wren",0.140018120408058,"20240802_070002.wav"
"401",30,33,"Troglodytes troglodytes","Eurasian Wren",0.646344482898712,"20240802_070002.wav"
"402",30,33,"Troglodytes pacificus","Pacific Wren",0.12103696167469,"20240802_070002.wav"
"403",33,36,NA,NA,NA,"20240802_070002.wav"
"404",36,39,"Phylloscopus collybita","Common Chiffchaff",0.195464447140694,"20240802_070002.wav"
"405",39,42,"Phylloscopus collybita","Common Chiffchaff",0.316273748874664,"20240802_070002.wav"
"406",42,45,"Phylloscopus collybita","Common Chiffchaff",0.176102176308632,"20240802_070002.wav"
"407",45,48,NA,NA,NA,"20240802_070002.wav"
"408",48,51,"Phylloscopus collybita","Common Chiffchaff",0.304420560598373,"20240802_070002.wav"
"409",51,54,NA,NA,NA,"20240802_070002.wav"
"410",54,57,NA,NA,NA,"20240802_070002.wav"
"411",57,60,NA,NA,NA,"20240802_070002.wav"
"412",0,3,NA,NA,NA,"20240802_070502.wav"
"413",3,6,NA,NA,NA,"20240802_070502.wav"
"414",6,9,NA,NA,NA,"20240802_070502.wav"
"415",9,12,"Poecile palustris","Marsh Tit",0.100819185376167,"20240802_070502.wav"
"416",12,15,NA,NA,NA,"20240802_070502.wav"
"417",15,18,"Poecile palustris","Marsh Tit",0.346500396728516,"20240802_070502.wav"
"418",18,21,NA,NA,NA,"20240802_070502.wav"
"419",21,24,"Cyanistes caeruleus","Eurasian Blue Tit",0.327321767807007,"20240802_070502.wav"
"420",21,24,"Poecile gambeli","Mountain Chickadee",0.109959132969379,"20240802_070502.wav"
"421",24,27,"Cyanistes caeruleus","Eurasian Blue Tit",0.323106914758682,"20240802_070502.wav"
"422",24,27,"Poecile carolinensis","Carolina Chickadee",0.224622830748558,"20240802_070502.wav"
"423",27,30,NA,NA,NA,"20240802_070502.wav"
"424",30,33,"Pica pica","Eurasian Magpie",0.169217243790627,"20240802_070502.wav"
"425",33,36,"Prunella modularis","Dunnock",0.982569336891174,"20240802_070502.wav"
"426",36,39,NA,NA,NA,"20240802_070502.wav"
"427",39,42,"Prunella modularis","Dunnock",0.957691669464111,"20240802_070502.wav"
"428",42,45,"Prunella modularis","Dunnock",0.87324720621109,"20240802_070502.wav"
"429",45,48,"Prunella modularis","Dunnock",0.983549356460571,"20240802_070502.wav"
"430",48,51,"Prunella modularis","Dunnock",0.974974811077118,"20240802_070502.wav"
"431",51,54,"Prunella modularis","Dunnock",0.876866281032562,"20240802_070502.wav"
"432",51,54,"Columba palumbus","Common Wood-Pigeon",0.19827002286911,"20240802_070502.wav"
"433",51,54,"Streptopelia decaocto","Eurasian Collared-Dove",0.141909301280975,"20240802_070502.wav"
"434",54,57,"Prunella modularis","Dunnock",0.81216949224472,"20240802_070502.wav"
"435",54,57,"Columba palumbus","Common Wood-Pigeon",0.419318705797195,"20240802_070502.wav"
"436",57,60,"Prunella modularis","Dunnock",0.946685314178467,"20240802_070502.wav"
"437",0,3,NA,NA,NA,"20240802_071003.wav"
"438",3,6,"Phylloscopus collybita","Common Chiffchaff",0.51637989282608,"20240802_071003.wav"
"439",6,9,"Phylloscopus collybita","Common Chiffchaff",0.580851793289185,"20240802_071003.wav"
"440",9,12,"Turdus viscivorus","Mistle Thrush",0.100422002375126,"20240802_071003.wav"
"441",12,15,"Phylloscopus collybita","Common Chiffchaff",0.275481730699539,"20240802_071003.wav"
"442",15,18,"Aix galericulata","Mandarin Duck",0.140225753188133,"20240802_071003.wav"
"443",18,21,"Phylloscopus collybita","Common Chiffchaff",0.477706700563431,"20240802_071003.wav"
"444",21,24,"Phylloscopus collybita","Common Chiffchaff",0.475012183189392,"20240802_071003.wav"
"445",21,24,"Phoenicurus phoenicurus","Common Redstart",0.102136418223381,"20240802_071003.wav"
"446",24,27,"Phylloscopus collybita","Common Chiffchaff",0.378934741020203,"20240802_071003.wav"
"447",27,30,"Phylloscopus collybita","Common Chiffchaff",0.297774195671082,"20240802_071003.wav"
"448",30,33,"Phylloscopus collybita","Common Chiffchaff",0.118993312120438,"20240802_071003.wav"
"449",33,36,"Phylloscopus collybita","Common Chiffchaff",0.455364882946014,"20240802_071003.wav"
"450",36,39,"Carpodacus erythrinus","Common Rosefinch",0.170165151357651,"20240802_071003.wav"
"451",36,39,"Phylloscopus collybita","Common Chiffchaff",0.154231250286102,"20240802_071003.wav"
"452",39,42,NA,NA,NA,"20240802_071003.wav"
"453",42,45,"Phylloscopus collybita","Common Chiffchaff",0.359216183423996,"20240802_071003.wav"
"454",45,48,"Phylloscopus collybita","Common Chiffchaff",0.404186546802521,"20240802_071003.wav"
"455",48,51,NA,NA,NA,"20240802_071003.wav"
"456",51,54,"Tringa ochropus","Green Sandpiper",0.262189328670502,"20240802_071003.wav"
"457",51,54,"Actitis macularius","Spotted Sandpiper",0.178616225719452,"20240802_071003.wav"
"458",54,57,"Rallus aquaticus","Water Rail",0.448566883802414,"20240802_071003.wav"
"459",54,57,"Pyrrhula pyrrhula","Eurasian Bullfinch",0.123496130108833,"20240802_071003.wav"
"460",57,60,"Pyrrhula pyrrhula","Eurasian Bullfinch",0.186329632997513,"20240802_071003.wav"
"461",0,3,NA,NA,NA,"20240802_071502.wav"
"462",3,6,NA,NA,NA,"20240802_071502.wav"
"463",6,9,"Picus viridis","Eurasian Green Woodpecker",0.949503481388092,"20240802_071502.wav"
"464",9,12,"Picus viridis","Eurasian Green Woodpecker",0.523163855075836,"20240802_071502.wav"
"465",12,15,NA,NA,NA,"20240802_071502.wav"
"466",15,18,"Turdus iliacus","Redwing",0.303035348653793,"20240802_071502.wav"
"467",18,21,NA,NA,NA,"20240802_071502.wav"
"468",21,24,"Picus viridis","Eurasian Green Woodpecker",0.945546448230743,"20240802_071502.wav"
"469",24,27,"Phylloscopus trochilus","Willow Warbler",0.314948111772537,"20240802_071502.wav"
"470",27,30,"Picus viridis","Eurasian Green Woodpecker",0.870659708976746,"20240802_071502.wav"
"471",30,33,NA,NA,NA,"20240802_071502.wav"
"472",33,36,NA,NA,NA,"20240802_071502.wav"
"473",36,39,"Picus viridis","Eurasian Green Woodpecker",0.141107246279716,"20240802_071502.wav"
"474",36,39,"Phylloscopus trochilus","Willow Warbler",0.103833846747875,"20240802_071502.wav"
"475",39,42,"Turdus iliacus","Redwing",0.285560101270676,"20240802_071502.wav"
"476",39,42,"Erithacus rubecula","European Robin",0.147130340337753,"20240802_071502.wav"
"477",42,45,"Picus viridis","Eurasian Green Woodpecker",0.933793604373932,"20240802_071502.wav"
"478",42,45,"Columba palumbus","Common Wood-Pigeon",0.640166163444519,"20240802_071502.wav"
"479",45,48,"Columba palumbus","Common Wood-Pigeon",0.460895210504532,"20240802_071502.wav"
"480",45,48,"Streptopelia decaocto","Eurasian Collared-Dove",0.121425978839397,"20240802_071502.wav"
"481",48,51,"Columba palumbus","Common Wood-Pigeon",0.655109822750092,"20240802_071502.wav"
"482",48,51,"Streptopelia decaocto","Eurasian Collared-Dove",0.172050029039383,"20240802_071502.wav"
"483",51,54,"Picus viridis","Eurasian Green Woodpecker",0.433024346828461,"20240802_071502.wav"
"484",54,57,NA,NA,NA,"20240802_071502.wav"
"485",57,60,"Picus viridis","Eurasian Green Woodpecker",0.587862312793732,"20240802_071502.wav"
"486",57,60,"Gallinula chloropus","Eurasian Moorhen",0.132684707641602,"20240802_071502.wav"
"487",0,3,"Carduelis carduelis","European Goldfinch",0.876339852809906,"20240802_072002.wav"
"488",3,6,"Carduelis carduelis","European Goldfinch",0.236768558621407,"20240802_072002.wav"
"489",6,9,"Parus major","Great Tit",0.580607414245605,"20240802_072002.wav"
"490",6,9,"Cyanistes caeruleus","Eurasian Blue Tit",0.152247205376625,"20240802_072002.wav"
"491",6,9,"Carduelis carduelis","European Goldfinch",0.121572531759739,"20240802_072002.wav"
"492",9,12,"Cyanistes caeruleus","Eurasian Blue Tit",0.184569448232651,"20240802_072002.wav"
"493",9,12,"Parus major","Great Tit",0.165479272603989,"20240802_072002.wav"
"494",12,15,NA,NA,NA,"20240802_072002.wav"
"495",15,18,"Columba palumbus","Common Wood-Pigeon",0.180710315704346,"20240802_072002.wav"
"496",15,18,"Streptopelia decaocto","Eurasian Collared-Dove",0.14497184753418,"20240802_072002.wav"
"497",18,21,"Phylloscopus collybita","Common Chiffchaff",0.142812892794609,"20240802_072002.wav"
"498",18,21,"Psiloscops flammeolus","Flammulated Owl",0.102347336709499,"20240802_072002.wav"
"499",21,24,"Phylloscopus collybita","Common Chiffchaff",0.230622634291649,"20240802_072002.wav"
"500",24,27,"Aegithalos caudatus","Long-tailed Tit",0.141763418912888,"20240802_072002.wav"
"501",24,27,"Cyanistes caeruleus","Eurasian Blue Tit",0.107118114829063,"20240802_072002.wav"
"502",27,30,NA,NA,NA,"20240802_072002.wav"
"503",30,33,"Periparus ater","Coal Tit",0.661717534065247,"20240802_072002.wav"
"504",30,33,"Regulus regulus","Goldcrest",0.181563392281532,"20240802_072002.wav"
"505",30,33,"Parus major","Great Tit",0.128324091434479,"20240802_072002.wav"
"506",33,36,"Parus major","Great Tit",0.23386125266552,"20240802_072002.wav"
"507",36,39,"Poecile montanus","Willow Tit",0.107746355235577,"20240802_072002.wav"
"508",39,42,"Parus major","Great Tit",0.14890743792057,"20240802_072002.wav"
"509",39,42,"Cyanistes caeruleus","Eurasian Blue Tit",0.118246801197529,"20240802_072002.wav"
"510",39,42,"Periparus ater","Coal Tit",0.110575027763844,"20240802_072002.wav"
"511",42,45,"Spinus lawrencei","Lawrence's Goldfinch",0.111384317278862,"20240802_072002.wav"
"512",45,48,"Parus major","Great Tit",0.262553781270981,"20240802_072002.wav"
"513",48,51,"Parus major","Great Tit",0.84734433889389,"20240802_072002.wav"
"514",48,51,"Cyanistes caeruleus","Eurasian Blue Tit",0.241437286138535,"20240802_072002.wav"
"515",51,54,"Zenaida macroura","Mourning Dove",0.122126691043377,"20240802_072002.wav"
"516",54,57,"Cyanistes caeruleus","Eurasian Blue Tit",0.224282488226891,"20240802_072002.wav"
"517",54,57,"Columba palumbus","Common Wood-Pigeon",0.136057987809181,"20240802_072002.wav"
"518",54,57,"Parus major","Great Tit",0.104513861238956,"20240802_072002.wav"
"519",57,60,"Carduelis carduelis","European Goldfinch",0.103785455226898,"20240802_072002.wav"
"520",0,3,"Melanerpes carolinus","Red-bellied Woodpecker",0.329093158245087,"20240802_072502.wav"
"521",0,3,"Picus viridis","Eurasian Green Woodpecker",0.207955062389374,"20240802_072502.wav"
"522",0,3,"Corvus monedula","Eurasian Jackdaw",0.124757550656796,"20240802_072502.wav"
"523",3,6,"Phylloscopus trochilus","Willow Warbler",0.98648989200592,"20240802_072502.wav"
"524",6,9,"Phylloscopus trochilus","Willow Warbler",0.729718744754791,"20240802_072502.wav"
"525",9,12,"Regulus regulus","Goldcrest",0.400009393692017,"20240802_072502.wav"
"526",9,12,"Regulus satrapa","Golden-crowned Kinglet",0.109184220433235,"20240802_072502.wav"
"527",12,15,NA,NA,NA,"20240802_072502.wav"
"528",15,18,"Parus major","Great Tit",0.551219642162323,"20240802_072502.wav"
"529",15,18,"Parus minor","Japanese Tit",0.104738712310791,"20240802_072502.wav"
"530",18,21,NA,NA,NA,"20240802_072502.wav"
"531",21,24,"Parus major","Great Tit",0.147177115082741,"20240802_072502.wav"
"532",24,27,"Aegithalos caudatus","Long-tailed Tit",0.653243005275726,"20240802_072502.wav"
"533",24,27,"Baeolophus wollweberi","Bridled Titmouse",0.202487528324127,"20240802_072502.wav"
"534",27,30,NA,NA,NA,"20240802_072502.wav"
"535",30,33,"Aegithalos caudatus","Long-tailed Tit",0.444367706775665,"20240802_072502.wav"
"536",33,36,"Phylloscopus trochilus","Willow Warbler",0.966245830059052,"20240802_072502.wav"
"537",36,39,NA,NA,NA,"20240802_072502.wav"
"538",39,42,"Anthus trivialis","Tree Pipit",0.241257667541504,"20240802_072502.wav"
"539",42,45,"Parus major","Great Tit",0.470738857984543,"20240802_072502.wav"
"540",42,45,"Cyanistes caeruleus","Eurasian Blue Tit",0.103808686137199,"20240802_072502.wav"
"541",45,48,NA,NA,NA,"20240802_072502.wav"
"542",48,51,"Regulus regulus","Goldcrest",0.101369678974152,"20240802_072502.wav"
"543",51,54,"Troglodytes troglodytes","Eurasian Wren",0.639775097370148,"20240802_072502.wav"
"544",54,57,"Troglodytes troglodytes","Eurasian Wren",0.808259308338165,"20240802_072502.wav"
"545",57,60,"Troglodytes troglodytes","Eurasian Wren",0.829938292503357,"20240802_072502.wav"
"546",57,60,"Spizelloides arborea","American Tree Sparrow",0.234255522489548,"20240802_072502.wav"
"547",0,3,"Troglodytes troglodytes","Eurasian Wren",0.687393605709076,"20240802_073002.wav"
"548",0,3,"Spizelloides arborea","American Tree Sparrow",0.141270443797112,"20240802_073002.wav"
"549",3,6,"Phylloscopus trochilus","Willow Warbler",0.794196844100952,"20240802_073002.wav"
"550",6,9,"Parus major","Great Tit",0.508817732334137,"20240802_073002.wav"
"551",9,12,"Aix galericulata","Mandarin Duck",0.111493423581123,"20240802_073002.wav"
"552",12,15,NA,NA,NA,"20240802_073002.wav"
"553",15,18,NA,NA,NA,"20240802_073002.wav"
"554",18,21,NA,NA,NA,"20240802_073002.wav"
"555",21,24,"Phylloscopus trochilus","Willow Warbler",0.361903846263885,"20240802_073002.wav"
"556",24,27,NA,NA,NA,"20240802_073002.wav"
"557",27,30,"Phylloscopus trochilus","Willow Warbler",0.861314833164215,"20240802_073002.wav"
"558",30,33,NA,NA,NA,"20240802_073002.wav"
"559",33,36,NA,NA,NA,"20240802_073002.wav"
"560",36,39,"Turdus iliacus","Redwing",0.23138901591301,"20240802_073002.wav"
"561",39,42,"Tringa ochropus","Green Sandpiper",0.307961821556091,"20240802_073002.wav"
"562",39,42,"Phylloscopus trochilus","Willow Warbler",0.104114055633545,"20240802_073002.wav"
"563",42,45,"Phylloscopus trochilus","Willow Warbler",0.67068475484848,"20240802_073002.wav"
"564",45,48,NA,NA,NA,"20240802_073002.wav"
"565",48,51,NA,NA,NA,"20240802_073002.wav"
"566",51,54,"Tringa ochropus","Green Sandpiper",0.176755607128143,"20240802_073002.wav"
"567",54,57,NA,NA,NA,"20240802_073002.wav"
"568",57,60,NA,NA,NA,"20240802_073002.wav"
"569",0,3,NA,NA,NA,"20240802_073502.wav"
"570",3,6,"Carduelis carduelis","European Goldfinch",0.49749419093132,"20240802_073502.wav"
"571",6,9,"Carduelis carduelis","European Goldfinch",0.698470950126648,"20240802_073502.wav"
"572",9,12,"Carduelis carduelis","European Goldfinch",0.413615614175797,"20240802_073502.wav"
"573",12,15,"Carduelis carduelis","European Goldfinch",0.317091703414917,"20240802_073502.wav"
"574",15,18,"Carduelis carduelis","European Goldfinch",0.771427750587463,"20240802_073502.wav"
"575",18,21,NA,NA,NA,"20240802_073502.wav"
"576",21,24,"Ficedula hypoleuca","European Pied Flycatcher",0.225364416837692,"20240802_073502.wav"
"577",21,24,"Hirundo rustica","Barn Swallow",0.170066356658936,"20240802_073502.wav"
"578",21,24,"Carduelis carduelis","European Goldfinch",0.112586677074432,"20240802_073502.wav"
"579",24,27,"Phylloscopus trochilus","Willow Warbler",0.250361859798431,"20240802_073502.wav"
"580",27,30,"Carduelis carduelis","European Goldfinch",0.12628236413002,"20240802_073502.wav"
"581",30,33,"Carduelis carduelis","European Goldfinch",0.407519191503525,"20240802_073502.wav"
"582",33,36,"Carduelis carduelis","European Goldfinch",0.878654360771179,"20240802_073502.wav"
"583",36,39,"Carduelis carduelis","European Goldfinch",0.569464087486267,"20240802_073502.wav"
"584",39,42,"Columba palumbus","Common Wood-Pigeon",0.874273955821991,"20240802_073502.wav"
"585",42,45,"Columba palumbus","Common Wood-Pigeon",0.729982018470764,"20240802_073502.wav"
"586",45,48,NA,NA,NA,"20240802_073502.wav"
"587",48,51,NA,NA,NA,"20240802_073502.wav"
"588",51,54,NA,NA,NA,"20240802_073502.wav"
"589",54,57,"Phoenicurus phoenicurus","Common Redstart",0.281759321689606,"20240802_073502.wav"
"590",57,60,NA,NA,NA,"20240802_073502.wav"
